source,subject,trial,list_length,mean_adjacent_distance,sd_adjacent_distance,p90_adjacent_distance,switch_rate_distance,mean_adjacent_similarity,log_frequency_likelihood,frequency_likelihood,n_relevant_bigrams,n_relevant_bigrams_rate,n_relevant_bigrams_norm
human,oaf_20832,1.20832,18.0,1.0044011030188467,0.11476712198700505,1.112754771121923,0.18181818181818182,0.5004347202948075,-1.5450075413707942,0.21331026256506527,7.0,0.4117647058823529,7.703674528644262
human,oaf_30004,1.30004,23.0,1.042130379035228,0.10738467984489049,1.1596128533745234,0.21428571428571427,0.4909937736656536,-1.6972831622484543,0.18318052037094365,3.0,0.13636363636363635,2.397149437036547
human,oaf_30019,1.30019,19.0,0.9825413289021356,0.09211236877882248,1.0836284947124015,0.23076923076923078,0.5054228123696878,-1.557140805707086,0.21073775080583007,3.0,0.16666666666666666,3.4423695103227194
human,oaf_30021,1.30021,38.0,1.05153307876953,0.13818523846301634,1.2062964984471602,0.23529411764705882,0.48961087814945486,-1.7290654738573792,0.17745016432449928,9.0,0.24324324324324326,4.4775741622134015
human,oaf_30027,1.30027,27.0,1.010360050075477,0.1254339846712919,1.1642182288522926,0.19047619047619047,0.4993160362710393,-1.5070858571289274,0.22155468011765012,3.0,0.11538461538461539,1.351929363750375
human,oaf_30027,4.30027,33.0,1.0569714532120567,0.11026640828515519,1.1870304301753816,0.2,0.4874866713833626,-1.410090296763119,0.2441212388005129,4.0,0.125,0.7840992538211169
human,oaf_30031,1.30031,10.0,0.9647274804279433,0.0965568322258476,1.0760753540969423,0.25,0.5100567451201432,-1.6080983462312073,0.20026809276449226,2.0,0.2222222222222222,4.794114675216607
human,oaf_30037,1.30037,5.0,0.9359410380137883,0.07509624495264292,0.9796813625440371,0.25,0.5171511509070077,-1.5945906266591479,0.2029916108494332,1.0,0.25,5.1006397668243215
human,oaf_30045,1.30045,23.0,1.003673181963518,0.1530906707419098,1.163267048370419,0.1875,0.5019543212254507,-1.5826873395336807,0.20542231626957091,1.0,0.045454545454545456,0.39714943703654715
human,oaf_30045,4.30045,32.0,0.9866613508574201,0.09487633815180757,1.0758049744268492,0.23529411764705882,0.5044711985847111,-1.4635227637485761,0.231419600519755,7.0,0.22580645161290322,4.04540427214266
human,oaf_30049,1.30049,13.0,1.075028725818733,0.12044887878596369,1.2282026324615973,0.2222222222222222,0.4833602715409865,-1.6931170765461898,0.18394525799294853,1.0,0.08333333333333333,3.0101996202519774
human,oaf_30053,1.30053,20.0,1.0265152772436006,0.12832853845270106,1.1335336329691519,0.18181818181818182,0.4953109592418771,-2.39540785261056,0.09113550148945945,3.0,0.15789473684210525,3.1810644920011764
human,oaf_30060,1.3006,12.0,1.012260733993918,0.14015951494491208,1.1492941895692586,0.2,0.4988938816292093,-1.7563562738794063,0.17267289167317082,3.0,0.2727272727272727,5.2715046385735205
human,oaf_30066,1.30066,9.0,1.00807354759971,0.12365104506649145,1.1423477085276144,0.16666666666666666,0.4995825099362959,-1.6871836089251324,0.1850399356308534,2.0,0.25,5.055419693538149
human,oaf_30067,1.30067,25.0,1.0442288608004922,0.13491110532734732,1.191957503997637,0.25,0.4911127933129529,-2.2961132607545522,0.10064928197973172,4.0,0.16666666666666666,2.874539400393461
human,oaf_30068,1.30068,8.0,1.0302577807916626,0.1230699456512454,1.1656179577473402,0.2857142857142857,0.49414371259950807,-1.386700538477395,0.2498984762803378,2.0,0.2857142857142857,5.316724711859692
human,oaf_30070,1.3007,13.0,0.9650364426690865,0.12453937491330368,1.1108669351225222,0.25,0.5106620360294802,-2.1702824301738604,0.11414537426000446,5.0,0.4166666666666667,7.010199620251978
human,oaf_30071,1.30071,27.0,1.0154887631290361,0.15706272641605393,1.1446215969600209,0.1875,0.4992342813421894,-1.2130628188661585,0.297285352423121,6.0,0.23076923076923078,4.351929363750375
human,oaf_30071,4.30071,17.0,1.0220419499899696,0.1421910323874385,1.1524986603480307,0.2,0.496807067045253,-1.7214482833759397,0.17880699709348818,3.0,0.1875,3.964979546965805
human,oaf_30072,1.30072,21.0,1.0180663691448022,0.10824971268324228,1.1419770076047175,0.25,0.4968649239430485,-2.024982161021601,0.1319961978441499,2.0,0.1,1.9197594736796333
human,oaf_30075,1.30075,23.0,0.9626802197106211,0.12734726683422237,1.1240205786613802,0.25,0.5113679697138515,-1.6729885196054657,0.18768532539636454,5.0,0.22727272727272727,4.397149437036547
human,oaf_30076,1.30076,16.0,0.9932784880886935,0.11015269418204843,1.105515372485971,0.2,0.5031088311609546,-1.7446041595013155,0.17471413421067727,3.0,0.2,4.226284565287348
human,oaf_30076,3.30076,13.0,0.9619937414659645,0.05357812180070101,1.0084575399900715,0.25,0.5100275468078341,-1.9353084720126945,0.14437972484929396,3.0,0.25,5.010199620251978
human,oaf_30076,4.30076,14.0,1.0171255556857783,0.09542336819947292,1.1132500050789302,0.2222222222222222,0.4967822804695503,-1.519112094476437,0.21890616868385593,3.0,0.23076923076923078,4.748894601930434
human,oaf_30081,1.30081,27.0,1.0335899758822602,0.11478898433532483,1.146777673439591,0.2222222222222222,0.49329057823352673,-1.5838021595859315,0.20519343495665732,5.0,0.19230769230769232,3.351929363750375
human,oaf_30084,1.30084,16.0,1.0446401533009126,0.06609643284283634,1.1191391286706298,0.25,0.4895319530685501,-1.778256689575986,0.16893239231432222,2.0,0.13333333333333333,3.226284565287348
human,oaf_30091,1.30091,22.0,1.0365673065719212,0.12846139418691946,1.2145250506900465,0.2222222222222222,0.49287363729052214,-1.456764473878148,0.23298889817291582,4.0,0.19047619047619047,3.65845445535809
human,oaf_30091,3.30091,23.0,0.996132310033292,0.11110416502021868,1.150930962899106,0.23529411764705882,0.5024392593400497,-1.2290292378255327,0.29257646202894916,2.0,0.09090909090909091,1.3971494370365471
human,oaf_30092,1.30092,20.0,1.0099317095398965,0.150759563743835,1.1561335453040453,0.23076923076923078,0.5002144012097273,-1.5776880913533262,0.20645184470024758,4.0,0.21052631578947367,4.181064492001176
human,oaf_30106,1.30106,9.0,1.1096666993801116,0.13182887060641846,1.2143147278612652,0.25,0.4754519346092554,-2.4391039694909846,0.0872389852439816,0.0,0.0,3.0554196935381492
human,oaf_30113,1.30113,23.0,1.0321313077718528,0.10122622755556514,1.1232430508563735,0.21428571428571427,0.4932738757398999,-1.554970613539949,0.211195588840516,4.0,0.18181818181818182,3.397149437036547
human,oaf_30118,1.30118,10.0,1.0334325760164993,0.07952046805365756,1.1173414570323001,0.2,0.4923746707684148,-2.118111508664288,0.12025852137708493,0.0,0.0,2.794114675216606
human,oaf_30126,1.30126,35.0,0.9914170668037089,0.14356219202321843,1.169914606090388,0.21052631578947367,0.5046654180752977,-1.5885511205589407,0.20422128950956037,9.0,0.2647058823529412,5.261489217178031
human,oaf_30128,1.30128,16.0,1.0097795038570998,0.14715035898302445,1.1658740407263666,0.2222222222222222,0.49988601404652183,-1.9011835690202112,0.1493916991577343,2.0,0.13333333333333333,3.226284565287348
human,oaf_30129,1.30129,18.0,0.965249615712789,0.13628595274318364,1.173628804879821,0.23076923076923078,0.5110091807023612,-1.6614799480079092,0.18985779241959078,5.0,0.29411764705882354,5.703674528644262
human,oaf_30137,1.30137,16.0,1.0330736818194226,0.11746463167750548,1.1604135331846708,0.23076923076923078,0.4934235384394154,-1.7406659400299205,0.17540355346707384,3.0,0.2,4.226284565287348
human,oaf_30148,1.30148,22.0,1.0514550096852688,0.12902283482256596,1.18783585373774,0.1875,0.4893492272787473,-1.5712184991915252,0.20779183385433697,3.0,0.14285714285714285,2.65845445535809
human,oaf_30149,1.30149,15.0,1.0423533681366226,0.0694603288332831,1.1071547898818848,0.2,0.4901423447210588,-1.6986192428189628,0.18293593986279647,0.0,0.0,1.4875895836088913
human,oaf_30152,1.30152,11.0,1.0088781472742208,0.11527778834460183,1.1095809914427897,0.16666666666666666,0.4992070660372329,-2.090636371919346,0.12360844983686596,1.0,0.1,3.5328096568950635
human,oaf_30158,1.30158,19.0,1.03701378592325,0.0918360208697924,1.1506644370821355,0.21428571428571427,0.4918725696848563,-1.5539837254739848,0.21140411812733456,1.0,0.05555555555555555,1.4423695103227192
human,oaf_30158,3.30158,20.0,1.0124158037308582,0.11179896771891397,1.1170860770196016,0.23076923076923078,0.4983750132239954,-1.507016688240061,0.22157000533870513,2.0,0.10526315789473684,2.1810644920011764
human,oaf_30162,1.30162,3.0,1.126979177212566,,1.126979177212566,0.0,0.4701503478329831,-4.6576685137281055,0.009488559077882415,0.0,0.0,4.623249803467408
human,oaf_30174,1.30174,5.0,1.0793657929309952,0.0701224971856698,1.1190330675499727,0.5,0.4811894799858917,-2.4305950607991162,0.08798446089813795,1.0,0.25,5.1006397668243215
human,oaf_30178,1.30178,18.0,0.9848720271950987,0.16330453532266992,1.188141239524858,0.25,0.5069483540848823,-1.5990210622752938,0.20209425888482418,4.0,0.23529411764705882,4.703674528644262
human,oaf_30178,3.30178,17.0,0.9707071011225792,0.12920930780794945,1.1083301425393979,0.23076923076923078,0.5094962758413206,-1.3909946958479278,0.24882767363950717,4.0,0.25,4.964979546965806
human,oaf_30185,1.30185,20.0,1.01937373211604,0.09767061332600202,1.1280898153206211,0.2,0.49624801216799286,-1.9725270871870753,0.13910488150326641,3.0,0.15789473684210525,3.1810644920011764
human,oaf_30185,3.30185,21.0,1.0123017491269861,0.13575332437624724,1.1722275411658916,0.2,0.49916794279772664,-1.48437791120603,0.22664328908107756,2.0,0.1,1.9197594736796333
human,oaf_30186,1.30186,33.0,1.0278601841158483,0.13958613261703628,1.1539986046338875,0.21739130434782608,0.49539822029611574,-1.5375266750716035,0.21491199181088858,5.0,0.15625,1.784099253821117
human,oaf_30199,1.30199,9.0,0.9966506430137431,0.1981923429211508,1.1342794899730273,0.25,0.5060946426255324,-1.947936506795013,0.14256795627672866,0.0,0.0,3.0554196935381492
human,oaf_30200,1.302,18.0,1.002926767283825,0.15347934678442918,1.149423981741531,0.25,0.5019173528893365,-1.571686071795549,0.20769469879610256,4.0,0.23529411764705882,4.703674528644262
human,oaf_30209,1.30209,3.0,1.09843213953198,0.02684432182526796,1.1136175811311808,0.5,0.4765852622384488,-2.4415703194270955,0.08702408849252596,0.0,0.0,4.623249803467408
human,oaf_30210,1.3021,25.0,1.011164587923883,0.10779904903031992,1.125557289891078,0.21052631578947367,0.49861795109425483,-1.3765812718830983,0.2524401035971058,3.0,0.125,1.8745394003934612
human,oaf_30210,3.3021,23.0,1.004883762570294,0.13198631456745222,1.1424494518715507,0.21428571428571427,0.5008600458500513,-1.4025541326589512,0.24596792624722993,6.0,0.2727272727272727,5.397149437036547
human,oaf_30210,4.3021,25.0,0.9987533018112842,0.08737748836249581,1.1141259629263227,0.2,0.5012233667464487,-1.2762336717662992,0.2790864546772934,5.0,0.20833333333333334,3.874539400393461
human,oaf_30212,1.30212,15.0,0.9158956085012679,0.1417938288312223,1.0417989881944099,0.25,0.5246047441758361,-2.03685437529436,0.1304383763929877,5.0,0.35714285714285715,6.487589583608891
human,oaf_30216,1.30216,13.0,1.0541338369350068,0.14386337840909874,1.1779659847809165,0.2222222222222222,0.4890898338174783,-1.6808443577201873,0.18621667615193174,3.0,0.25,5.010199620251978
human,oaf_30216,3.30216,15.0,0.9693787325149863,0.13637282125111372,1.1093322503478003,0.25,0.5100622313005715,-1.9969769726700428,0.13574502451404277,1.0,0.07142857142857142,2.4875895836088913
human,oaf_30216,4.30216,7.0,0.9450378599211406,0.10517931363173295,1.0417032359991418,0.25,0.5152605970369,-2.9615709063169384,0.05173757841291504,1.0,0.16666666666666666,4.578029730181235
human,oaf_30221,1.30221,8.0,0.9711788415669856,0.1467465946978198,1.1175890733845404,0.2,0.5095790826628291,-2.261775663911736,0.1041653577751041,2.0,0.2857142857142857,5.316724711859692
human,oaf_30223,1.30223,20.0,1.0174735788400897,0.12609166710871064,1.1103316524634548,0.25,0.49751010816809277,-1.3427169971051167,0.2611352002640459,3.0,0.15789473684210525,3.1810644920011764
human,oaf_30223,3.30223,25.0,1.0170655510260889,0.12771625487734073,1.1600284218286179,0.2,0.4976145624075693,-1.4758366896466226,0.2285873903088315,6.0,0.25,4.874539400393461
human,oaf_30223,4.30223,16.0,1.090567513289811,0.10857589165554024,1.2117739166722958,0.18181818181818182,0.4795975814456948,-1.4938218852240046,0.22451295100981847,1.0,0.06666666666666667,2.226284565287348
human,oaf_30224,1.30224,13.0,1.0127159656123463,0.1378495003882206,1.1294887923851777,0.2222222222222222,0.4989355299621317,-1.5219419564261605,0.21828757013360497,2.0,0.16666666666666666,4.010199620251978
human,oaf_30224,3.30224,13.0,1.0239018854212243,0.13552302511954895,1.1302984433941128,0.2,0.49608766385348246,-1.4146582816114848,0.24300863978290388,3.0,0.25,5.010199620251978
human,oaf_30224,4.30224,10.0,0.9524793629040447,0.10253724510590045,1.0568484757403467,0.25,0.5134070388480945,-1.5098476588875263,0.22094363419472615,3.0,0.3333333333333333,5.794114675216607
human,oaf_30224,5.30224,16.0,0.9890801706006798,0.10038592888545995,1.1202477108836828,0.23076923076923078,0.5039432050459391,-1.5025720838824228,0.22255698809911503,5.0,0.3333333333333333,6.226284565287348
human,oaf_30224,6.30224,14.0,0.9759080399440242,0.09842082710176216,1.0869840373584647,0.2,0.5072457089020261,-1.3983814351978414,0.2469964202935508,3.0,0.23076923076923078,4.748894601930434
human,oaf_30224,7.30224,11.0,0.9576662408936456,0.11441097205531528,1.0859634562653842,0.25,0.5123590937617754,-1.3738535715954763,0.2531296245159763,2.0,0.2,4.532809656895063
human,oaf_30224,8.30224,9.0,1.0023849012979198,0.1316815241831643,1.1244130337335623,0.25,0.5013200894676823,-1.6660380063653848,0.18899437876188885,1.0,0.125,4.055419693538149
human,oaf_30225,1.30225,35.0,1.0019287720109566,0.12841072455696356,1.140521107651485,0.2222222222222222,0.5014805570285515,-1.837216955449188,0.1592600376974278,8.0,0.23529411764705882,4.261489217178031
human,oaf_30225,3.30225,40.0,1.0260930191978768,0.12083852607279685,1.1643670357903182,0.23529411764705882,0.4952040225611719,-1.8577696562620822,0.15602022132387067,11.0,0.28205128205128205,5.954964125570316
human,oaf_30231,1.30231,16.0,0.9738020200426571,0.07024333299986418,1.0676434652330682,0.21428571428571427,0.5072361621789446,-1.3539930533305686,0.2582071644365128,5.0,0.3333333333333333,6.226284565287348
human,oaf_30232,1.30232,16.0,0.9781731819333742,0.09171557983157273,1.1067617802958487,0.18181818181818182,0.5065163226705445,-1.347422093917117,0.2599094198349303,3.0,0.2,4.226284565287348
human,oaf_30235,1.30235,4.0,0.9916469368013927,0.1492505197878803,1.0959663683208316,0.3333333333333333,0.5040507210167465,-2.9847003988114245,0.050554647512929526,1.0,0.3333333333333333,5.361944785145864
human,oaf_30249,1.30249,24.0,1.0377717288767827,0.11434191776054448,1.1949632594825252,0.21052631578947367,0.4922140473719542,-1.482330303801285,0.22710784100570575,4.0,0.17391304347826086,3.135844418715004
human,oaf_30249,3.30249,17.0,1.0162592583279058,0.11010971122966091,1.1199918671126812,0.25,0.49729060336390024,-1.9935700860550032,0.13620828110437627,3.0,0.1875,3.964979546965805
human,oaf_30257,1.30257,11.0,1.0412063992109277,0.14025990576936992,1.17440735857262,0.25,0.49163507403381834,-2.4851907766959145,0.08330965945435943,1.0,0.1,3.5328096568950635
human,oaf_30260,1.3026,19.0,1.0173059479503515,0.1565942185768008,1.199785939302258,0.1875,0.49864993755705955,-1.1843046379350068,0.30595885772906883,1.0,0.05555555555555555,1.4423695103227192
human,oaf_30271,1.30271,13.0,1.053696731484988,0.10907383086045863,1.1594538464798951,0.25,0.48825071714133766,-1.6042298933561256,0.20104432087665405,2.0,0.16666666666666666,4.010199620251978
human,oaf_30271,3.30271,9.0,1.01655665615343,0.1204048049976519,1.134292938210572,0.16666666666666666,0.497412558490086,-2.4133601935788,0.08951400427649303,1.0,0.125,4.055419693538149
human,oaf_30275,1.30275,23.0,1.024786832876251,0.09832783787379673,1.1376441359809109,0.2,0.4950010345761994,-1.4811737757311394,0.2273706495422103,5.0,0.22727272727272727,4.397149437036547
human,oaf_30282,1.30282,22.0,0.9486322665342324,0.07583005813664259,1.026509001234574,0.23529411764705882,0.5139240875147362,-1.2229260704300438,0.29436756529453956,7.0,0.3333333333333333,6.65845445535809
human,oaf_30282,3.30282,13.0,0.9821222979961326,0.1127176881755797,1.1148783110861027,0.25,0.5060395519853618,-1.3267711532341062,0.26533259798205866,2.0,0.16666666666666666,4.010199620251978
human,oaf_30290,1.3029,25.0,0.9940964749301973,0.13538743299460887,1.1608874145541705,0.2,0.5037126802813898,-1.3644356365349721,0.25552484418908566,4.0,0.16666666666666666,2.874539400393461
human,oaf_30293,1.30293,32.0,1.0323636207393765,0.12477886236399692,1.1731143821818657,0.2,0.4938804118345042,-1.6379252212730004,0.19438292575859906,4.0,0.12903225806451613,1.04540427214266
human,oaf_30293,3.30293,37.0,0.9919759925275429,0.15420713249720794,1.1748204508583113,0.1875,0.5048033035649326,-2.1678937861985026,0.11441835281504338,9.0,0.25,4.738879180534945
human,oaf_30293,4.30293,35.0,1.035591504060144,0.12390293993177696,1.172865959297211,0.2,0.49303518008140357,-1.6216520500830591,0.19757203043213992,10.0,0.29411764705882354,6.261489217178031
human,oaf_30293,5.30293,35.0,0.9935236864294423,0.15930139908015717,1.1542089122832995,0.2,0.504715753976089,-2.0806375894573392,0.12485058340032015,11.0,0.3235294117647059,7.261489217178031
human,oaf_30293,6.30293,25.0,1.0791764017717826,0.09511376131199327,1.1525983895137948,0.23076923076923078,0.48187939133892055,-2.0264877791594906,0.13179761150965125,7.0,0.2916666666666667,5.874539400393461
human,oaf_30293,7.30293,24.0,1.06908956944301,0.11590173900005628,1.213117759973835,0.1875,0.48475306759325887,-1.93408327994715,0.14455672615075857,5.0,0.21739130434782608,4.1358444187150045
human,oaf_30293,8.30293,13.0,1.0726478864483266,0.14254238076105427,1.2192825057300831,0.25,0.48465144309123226,-2.5533279396694533,0.07782224683250827,2.0,0.16666666666666666,4.010199620251978
human,oaf_30307,1.30307,22.0,1.0563532794970445,0.10443942846734632,1.1699141035986154,0.23529411764705882,0.4875481864392603,-1.6918910054998555,0.18417092626228007,3.0,0.14285714285714285,2.65845445535809
human,oaf_30314,1.30314,6.0,1.0220187157852656,0.13873708542595267,1.1182821385867934,0.25,0.4964052164233611,-1.932757539352265,0.1447484979626303,1.0,0.2,4.839334748502779
human,oaf_30317,1.30317,18.0,0.9855933217099214,0.1303235631416773,1.1508451592605369,0.2222222222222222,0.505557910690864,-1.620460648273539,0.19780755838306102,4.0,0.23529411764705882,4.703674528644262
human,oaf_30317,3.30317,13.0,1.1004485194096647,0.1293286026682413,1.2180489873906626,0.2222222222222222,0.4778243178298701,-1.6778042477830013,0.18678365672452527,1.0,0.08333333333333333,3.0101996202519774
human,oaf_30317,4.30317,8.0,1.010331333157734,0.09537893183487624,1.0718159525169313,0.16666666666666666,0.49842718655117374,-1.9948229319993869,0.1360377399649977,0.0,0.0,3.3167247118596923
human,oaf_30318,1.30318,12.0,1.0144157194605599,0.12097775686095609,1.0993405517386816,0.18181818181818182,0.49815880180095234,-1.522586503323109,0.21814691889066337,1.0,0.09090909090909091,3.2715046385735205
human,oaf_30321,1.30321,9.0,0.9554652336062596,0.12998191537034848,1.105805967083219,0.16666666666666666,0.5132363179547531,-2.502295786539533,0.08189676514358148,1.0,0.125,4.055419693538149
human,oaf_30321,3.30321,7.0,1.0721857627818592,0.033169605518873845,1.1118019822745908,0.16666666666666666,0.482684614598208,-2.3769325148137073,0.09283491090712832,0.0,0.0,3.5780297301812354
human,oaf_30331,1.30331,33.0,1.02730065334006,0.10540327552147492,1.142042903374472,0.2,0.4945540014483528,-1.7335520286976662,0.17665580772553954,2.0,0.0625,-1.215900746178883
human,oaf_30331,3.30331,45.0,1.049582926284649,0.13493193094092704,1.17829137401377,0.20833333333333334,0.4900170580561154,-1.6516697242505198,0.19172950579764145,10.0,0.22727272727272727,3.6484390339626005
human,oaf_30331,4.30331,47.0,1.028999123657257,0.13107028051165248,1.1880096090377807,0.20689655172413793,0.49485462843978645,-1.4705692172596856,0.2297946448739289,9.0,0.1956521739130435,2.1258289973195152
human,oaf_30333,1.30333,27.0,1.0477415155262642,0.1405012609000613,1.244719701382007,0.2222222222222222,0.4905309569295729,-1.4946826686934702,0.2243197771252792,4.0,0.15384615384615385,2.351929363750375
human,oaf_30333,3.30333,26.0,1.0211207896552796,0.10355034708962037,1.1418969529512113,0.23529411764705882,0.4960313076527111,-1.6682742952479612,0.1885722049610234,4.0,0.16,2.6132343820719184
human,oaf_30333,4.30333,29.0,1.029159244725696,0.15827017913585473,1.1871277218327092,0.2222222222222222,0.4958112074954981,-1.8931591603531814,0.1505953018447162,2.0,0.07142857142857142,-0.17068067289271083
human,oaf_30333,5.30333,6.0,1.0108996691675756,0.1087971754959726,1.0908948854290033,0.2,0.49852663905611366,-2.491429840714616,0.08279150324134765,0.0,0.0,3.8393347485027784
human,oaf_30348,1.30348,42.0,1.041833867028542,0.15026882459928756,1.1772335446034161,0.21052631578947367,0.492465672213887,-1.7386661865353918,0.17575466829061062,9.0,0.21951219512195122,3.43235408892723
human,oaf_30360,1.3036,34.0,1.0146203534072178,0.14219816316789294,1.170986918239147,0.2222222222222222,0.4987578212199437,-1.7328207677560084,0.17678503646205135,7.0,0.21212121212121213,3.522794235499574
human,oaf_30360,3.3036,28.0,1.0173152324558001,0.09251737044520038,1.111701304462381,0.19047619047619047,0.49671757771019,-1.7505630511926529,0.17367612736464944,3.0,0.1111111111111111,1.090624345428832
human,oaf_30360,4.3036,32.0,1.0222700604036092,0.09495496597826306,1.1008061018475417,0.21428571428571427,0.4955054982567891,-1.8265134427144556,0.16097383500293747,7.0,0.22580645161290322,4.04540427214266
human,oaf_30360,5.3036,33.0,1.0586326663667727,0.1350895773673804,1.1858992693953665,0.23076923076923078,0.48777000636425455,-1.5029408570929659,0.22247493017539688,6.0,0.1875,2.784099253821117
human,oaf_30360,6.3036,26.0,1.026043383369844,0.1265562543542011,1.204970518371885,0.18181818181818182,0.4953287989680787,-1.670905671269966,0.18807665286036937,8.0,0.32,6.613234382071918
human,oaf_30360,7.3036,26.0,0.9864465775957351,0.12134233881121724,1.153052439633491,0.2,0.5051705640534381,-1.3891560261468523,0.2492856064083595,6.0,0.24,4.613234382071918
human,oaf_30363,1.30363,22.0,1.0367005885819693,0.1554171258718331,1.1772685490965293,0.25,0.4936770179438947,-1.629890056071712,0.1959511165781658,5.0,0.23809523809523808,4.65845445535809
human,oaf_30368,1.30368,17.0,1.054165377576464,0.14614514706669485,1.2290040646359914,0.18181818181818182,0.4890988756036378,-1.7692979241194293,0.17045261749781818,5.0,0.3125,5.964979546965806
human,oaf_30371,1.30371,15.0,1.0333865343805455,0.13078232235040288,1.133958423629028,0.2222222222222222,0.4936959094428798,-1.3862917411295284,0.2500006549984486,4.0,0.2857142857142857,5.487589583608891
human,oaf_30375,1.30375,26.0,0.9902985936417676,0.10320284339545213,1.1127619783388658,0.2222222222222222,0.5037091557444292,-1.2578287708953115,0.2842705734679173,4.0,0.16,2.6132343820719184
human,oaf_30379,1.30379,6.0,0.9847771048876133,0.1222688997628763,1.1004692296606047,0.2,0.5053530885735025,-1.7561496377190695,0.1727085758231913,1.0,0.2,4.839334748502779
human,oaf_30390,1.3039,13.0,1.0274443912978772,0.14787512670908803,1.2145261527660105,0.2,0.495631486072807,-2.377090133474989,0.092820279545869,2.0,0.16666666666666666,4.010199620251978
human,oaf_30395,1.30395,29.0,1.0279564077956,0.12730728070839095,1.1904138461585654,0.2,0.49499430086706475,-1.6745649481847413,0.18738968597394154,7.0,0.25,4.829319327107289
human,oaf_30395,3.30395,23.0,1.0307198795735883,0.1319687877999105,1.1882822995160964,0.23529411764705882,0.4944987911660081,-1.5892483458833286,0.20407895088154934,4.0,0.18181818181818182,3.397149437036547
human,oaf_30399,1.30399,19.0,0.9600893141442537,0.10946467044555819,1.0688213716340087,0.1875,0.5116559847059572,-1.2198373018317799,0.2952782042390617,5.0,0.2777777777777778,5.442369510322719
human,oaf_30406,1.30406,16.0,0.997728750218606,0.0841163743357404,1.1111623021293775,0.18181818181818182,0.5013521381346678,-1.5825645177569536,0.2054475481529152,1.0,0.06666666666666667,2.226284565287348
human,oaf_30408,1.30408,6.0,0.9752044597446696,0.03687038571374755,1.0026516626647717,0.3333333333333333,0.5063950121983765,-2.3375931287947647,0.09655976568760448,1.0,0.2,4.839334748502779
human,oaf_30438,1.30438,22.0,1.0750917031546061,0.10740308782735976,1.1701453186025546,0.25,0.482884431662862,-2.6448415983064684,0.07101660199876728,5.0,0.23809523809523808,4.65845445535809
human,oaf_30439,1.30439,16.0,1.0589500830303546,0.12347459592658876,1.1924210586986022,0.18181818181818182,0.4873104260495806,-1.8010121023237713,0.16513167346619578,1.0,0.06666666666666667,2.226284565287348
human,oaf_30453,1.30453,25.0,1.021971343493672,0.1368803266703803,1.211096043755574,0.21428571428571427,0.4966715021618624,-1.5553624757649211,0.2111128454802261,8.0,0.3333333333333333,6.874539400393461
human,oaf_30453,3.30453,32.0,1.0267770889954178,0.1162524128553971,1.1918057642240387,0.2,0.4949755614123816,-1.3942017043698252,0.24803095938720368,7.0,0.22580645161290322,4.04540427214266
human,oaf_30459,1.30459,33.0,1.004483243861791,0.1506045778976113,1.1826468249689417,0.21052631578947367,0.5016366407370104,-2.1155135896944928,0.12057134944609288,7.0,0.21875,3.784099253821117
human,oaf_30468,1.30468,25.0,1.0447570560695176,0.13491759065923595,1.1934255418896367,0.2,0.4911003009638449,-1.6519099952648595,0.19168344428864895,3.0,0.125,1.8745394003934612
human,oaf_30468,3.30468,22.0,1.0612833948112705,0.07827168663752174,1.1096074286256394,0.21428571428571427,0.48577675987254754,-1.9376063841333808,0.14404833382912546,5.0,0.23809523809523808,4.65845445535809
human,oaf_30474,1.30474,26.0,1.0153152351534844,0.12375422849124788,1.1570853484605066,0.2222222222222222,0.498010496677828,-1.2934063719178004,0.27433470364694734,4.0,0.16,2.6132343820719184
human,oaf_30474,3.30474,17.0,1.00461690403015,0.09777236876156244,1.0833600487371224,0.2,0.4999509743537052,-1.7533373794570783,0.1731949605416285,2.0,0.125,2.964979546965805
human,oaf_30477,1.30477,25.0,1.0307019110441893,0.0954341822902196,1.1233441127805077,0.23529411764705882,0.4935115633873945,-1.5878220743287088,0.2043702305566679,4.0,0.16666666666666666,2.874539400393461
human,oaf_30485,1.30485,23.0,1.05326870804862,0.12728878522254644,1.203900429594042,0.1875,0.4888442285983941,-1.4848864760282425,0.2265280555813962,3.0,0.13636363636363635,2.397149437036547
human,oaf_30485,3.30485,17.0,1.019977739863271,0.09630019399268801,1.1143217135841048,0.18181818181818182,0.4960818669677687,-1.910147236631264,0.14805858534319474,1.0,0.0625,1.9649795469658051
human,oaf_30485,4.30485,16.0,1.0257242171703196,0.12167071518108873,1.1432936178287185,0.23076923076923078,0.49535806200271004,-1.7500647967020286,0.17376268383680787,3.0,0.2,4.226284565287348
human,oaf_30493,1.30493,6.0,1.0051006229381168,0.05509196391392005,1.0632587133638285,0.2,0.4990210729458237,-1.5499386010313483,0.21226100603351236,1.0,0.2,4.839334748502779
human,oaf_30495,1.30495,4.0,1.1241482760538726,0.14814962128286632,1.247506218725264,0.3333333333333333,0.4722653861991441,-3.868477644241439,0.02089014746662825,0.0,0.0,4.361944785145864
human,oaf_30514,1.30514,4.0,1.1858869683319084,0.015591193893309221,1.1967124623646446,0.3333333333333333,0.4574957640377264,-3.968616897295565,0.018899555092073108,0.0,0.0,4.361944785145864
human,oaf_30516,1.30516,16.0,1.0113550677803016,0.14991895305686093,1.1690542134137893,0.2857142857142857,0.4994742893191911,-1.7003649509917262,0.18261686568371835,3.0,0.2,4.226284565287348
